date,zip,new_listing_count,active_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio,permit_count,permit_type
201907,77441,76,255,12,116,120,136.6311075,3437.5,499356,375,0.4706,187,
201907,77546,108,229,4,96,112,125.5324048,3219,467528,341,0.4891,487,
201907,77590,32,72,0,24,28,113.622328,1982,237938,100,0.3889,226,
201907,77092,28,105,0,40,62,170.2508961,1633.5,309416,167,0.5905,295,
201907,77320,28,71,0,8,29,116.6857254,1579,193338,100,0.4085,213,
201907,77030,24,102,0,24,16,231.6601638,1482,644002,118,0.1569,24,
201907,77363,4,17,0,0,4,137.5,1848,288579,21,0.2353,18,
201907,77856,4,34,0,4,6,145.2130571,2249,462429,40,0.1765,473,
201907,77433,232,551,28,256,337,120.4267913,2978.5,406148,888,0.6116,239,
201907,77625,4,33,0,8,1,106.5355015,2017.5,295843,34,0.0303,188,
201907,77004,64,251,0,52,74,190.1630435,2014,432728,325,0.2948,76,
201907,77090,36,57,0,16,46,78.38406986,2713,233268,103,0.807,188,
201907,77382,124,287,0,132,118,151.0530785,3574,914856,405,0.4111,194,
201907,77381,92,223,0,104,90,148.3434545,3081,615449,313,0.4036,327,
201907,77833,44,108,0,32,34,136.6120219,2092,352609,142,0.3148,136,
201907,77701,0,24,0,0,0,49.73536036,1488,92672,24,0,289,
201907,77316,100,318,12,108,118,134.8373658,2720,476324,436,0.3711,360,
201907,77018,116,288,0,104,113,219.5927561,1898,513457,401,0.3924,90,
201907,77429,192,437,20,196,277,111.6916993,2884,377399,714,0.6339,379,
201907,77632,48,111,0,20,0,99.18037228,1987,240572,111,0,62,
201907,77029,16,25,0,4,17,107.093077,1319,144341,42,0.68,303,
201907,77449,196,304,8,116,212,98.48598734,2236,218792,516,0.6974,480,
201907,77057,104,330,0,92,67,174.2402243,1872.5,571562,397,0.203,400,
201907,77979,16,81,0,20,30,133.4118777,1721.5,273962,111,0.3704,440,
201907,77563,12,74,0,20,20,168.0189317,1758,417853,94,0.2703,362,
201907,77656,20,74,0,20,0,95.58823529,1849,221861,74,0,110,
201907,77025,60,216,0,60,43,192.6862494,2186.5,573640,259,0.1991,88,
201907,77445,16,49,0,8,14,119.4540468,1700,330820,63,0.2857,403,
201907,7722,20,119,0,32,0,224.0706565,2890,1434171,119,0,372,
201907,77551,56,191,0,68,41,149.5982588,1356,272794,232,0.2147,0,
201907,77304,100,327,16,96,138,127.0328626,2611.5,382735,465,0.422,115,
201907,7716,16,46,0,12,0,182.6696693,1386,701506,46,0,117,
201907,77099,32,53,0,12,32,88.43363564,1561,141016,85,0.6038,269,
201907,77575,16,35,0,8,15,95.70436111,2217,233676,50,0.4286,170,
201907,77808,36,121,0,32,26,156.7923997,2267.5,433063,147,0.2149,500,
201907,77864,4,31,0,4,13,114.7342995,1689,282417,44,0.4194,219,
201907,7757,8,40,0,4,0,255.3189362,2134,897956,40,0,2,
201907,7739,12,51,0,16,1,258.0559441,1907.5,1120518,52,0.0196,185,
201907,77396,72,197,4,68,108,104.068836,2620.5,324970,305,0.5482,471,
201907,7750,8,55,0,8,0,317.1255081,1248,1281508,55,0,238,
201907,77584,180,384,16,180,164,110.9050445,2802,331388,548,0.4271,242,
201907,77083,64,102,0,40,63,95.41042012,2136,204678,165,0.6176,78,
201907,7758,12,31,0,8,0,0,0,399291,31,0,108,
201907,77339,92,181,0,72,82,105.900764,2609.5,321924,263,0.453,110,
201907,77407,152,397,12,140,201,116.9961019,2812.5,355767,598,0.5063,202,
201907,77084,116,250,12,116,162,97.24948075,2280,239347,412,0.648,497,
201907,77554,96,478,0,96,108,248.8965847,1722.5,506684,586,0.2259,337,
201907,77087,0,19,0,8,12,122.1221865,1560.5,205132,31,0.6316,276,
201907,77301,36,91,8,28,59,107.2675833,2240.5,257363,150,0.6484,415,
201907,77586,44,129,0,52,55,117.8539003,2669,443061,184,0.4264,84,
201907,77954,8,40,0,12,6,111.118616,1621,242323,46,0.15,442,
201907,77069,56,150,0,72,48,97.8673749,3130,358457,198,0.32,161,
201907,7738,8,40,0,8,0,227.701005,2741.5,774124,40,0,273,
201907,77488,16,57,0,12,18,88.49151765,1597,189844,75,0.3158,275,
201907,77032,0,16,0,4,5,54.31585678,1597,138639,21,0.3125,148,
201907,77520,36,61,0,12,45,100.6172773,1573,166260,106,0.7377,128,
201907,77414,40,227,0,44,27,116.4591687,1633,226181,254,0.1189,168,
201907,77650,52,321,0,48,26,228.5191956,1597,412672,347,0.081,110,
201907,77063,48,190,0,52,39,154.5245399,2018,484046,229,0.2053,393,
201907,77027,44,194,4,28,30,362.4045802,2526,1300177,224,0.1546,74,
201907,77380,36,172,0,76,45,177.2036803,2760,825777,217,0.2616,399,
201907,7718,8,21,0,12,0,177.6967265,1272,402447,21,0,268,
201907,77045,36,53,0,8,33,145.7246287,1966,285848,86,0.6226,164,
201907,77617,0,15,0,0,2,201.0899183,1835,518895,17,0.1333,372,
201907,77401,44,209,0,60,34,265.8382392,3876,1032668,243,0.1627,273,
201907,77080,52,197,0,68,63,172.5128241,2016,376530,260,0.3198,375,
201907,77541,32,153,0,32,35,181.4857224,1291,253332,188,0.2288,267,
201907,77457,4,59,0,8,7,201.6611945,1315,307870,66,0.1186,191,
201907,77306,4,27,0,4,6,118.6165417,1560,236165,33,0.2222,490,
201907,77539,128,239,4,96,123,119.1576029,2135,299783,362,0.5146,216,
201907,77837,4,13,0,0,1,66.18387004,1972,234884,14,0.0769,70,
201907,77707,44,81,0,16,6,88.62303156,1899,189567,87,0.0741,266,
201907,7740,44,150,0,32,0,209.8048327,1020,979062,150,0,13,
201907,77706,68,215,0,68,12,101.6735039,2585.5,376940,227,0.0558,426,
201907,77039,8,26,0,4,10,93.42864165,1544,175415,36,0.3846,220,
201907,7748,40,165,0,56,0,166.1107768,1493,702562,165,0,55,
201907,77619,36,84,0,28,12,94.87177469,1782.5,182859,96,0.1429,446,
201907,7746,24,112,0,40,0,180.3791644,1939,750426,112,0,45,
201906,77801,20,54,0,16,18,120.2259475,1520,236110,72,0.3333,115,
201906,77389,124,364,4,144,120,135.5421687,3438,615417,484,0.3297,224,
201906,77562,8,19,0,8,9,96.32860778,1800,187047,28,0.4737,228,
201906,77706,72,218,0,44,21,101.4849624,2621,385346,239,0.0963,199,
201906,77995,4,35,0,0,12,106.660862,1976,269331,47,0.3429,408,
201906,77386,200,433,12,192,244,118.8122776,2781,388754,677,0.5635,271,
201906,77650,40,316,0,68,21,227.5815217,1600,413366,337,0.0665,451,
201906,77486,16,59,0,12,27,118.8461538,2112,252659,86,0.4576,113,
201906,7717,4,14,0,4,0,455.7291667,1164,1999566,14,0,325,
201906,77056,64,294,0,76,40,283.3482543,3047,1253100,334,0.1361,174,
201906,77571,76,114,4,48,68,112.5,1911,244638,182,0.5965,289,
201906,77534,8,13,0,4,4,121.0801394,1476,195726,17,0.3077,144,
201906,77445,8,49,0,4,10,116.1808196,1600,314689,59,0.2041,113,
201906,7726,84,225,0,68,3,158.0219372,1158,523816,228,0.0133,392,
201906,77578,68,161,16,72,54,126.8697743,2703,344418,215,0.3354,499,
201906,77068,20,53,0,24,28,85.32000935,3214,344397,81,0.5283,246,
201906,77360,16,90,0,12,17,130.664488,1608,239302,107,0.1889,288,
201906,77640,28,58,0,16,6,75.12562814,1471,139186,64,0.1034,41,
201906,77619,28,77,0,24,10,94.83217901,1904,181340,87,0.1299,443,
201906,77099,24,49,0,16,28,85.56149733,1517,132237,77,0.5714,115,
201906,7762,20,79,0,20,0,268.1965094,1212,1959730,79,0,172,
201906,77429,212,457,20,192,256,112.387218,2950,381623,713,0.5602,312,
201906,77098,20,102,0,32,23,301.0279001,2853,1057104,125,0.2255,310,
201906,77362,12,75,0,24,21,127.7258567,3604,458884,96,0.28,211,
201906,77457,4,60,0,8,4,193.2565789,1315,301470,64,0.0667,254,
201906,77339,76,159,0,68,75,106.7558955,2640,333873,234,0.4717,276,
201906,77482,0,14,0,0,6,130.6537102,1246,180005,20,0.4286,27,
201906,77004,68,251,0,64,69,190.7370518,2010,448646,320,0.2749,314,
201906,77612,4,19,0,0,2,104.0690797,2142,233919,21,0.1053,67,
201906,7731,88,218,0,72,0,148.1042654,1480,395043,218,0,25,
201906,77545,44,70,0,24,54,99.51586875,2318,245123,124,0.7714,260,
201906,77504,20,33,0,4,23,104.3069077,2157,233843,56,0.697,29,
201906,7728,120,327,0,132,2,153.75,1198,478516,329,0.0061,54,
201906,77630,68,126,0,28,2,82.66917293,2056,204157,128,0.0159,299,
201906,77474,28,68,0,12,12,129.7297297,2042,402799,80,0.1765,68,
201906,77536,40,66,0,28,51,114.7540984,2201,265255,117,0.7727,240,
201906,77092,60,120,0,48,53,169.9011125,1597,300124,173,0.4417,327,
201906,77983,0,31,0,8,3,131.1119874,1400,213728,34,0.0968,338,
201906,77055,112,322,4,120,86,232.7077077,2704,731007,408,0.2671,134,
201906,77372,16,50,0,12,19,122.1264368,1880,245967,69,0.38,391,
201906,7727,8,50,0,20,1,197.7150111,2632,594666,51,0.02,152,
201906,77090,36,54,0,12,54,75.35714286,2722,227023,108,1,36,
201906,77094,28,64,0,28,26,145.3178069,3597,606705,90,0.4063,330,
201906,77078,8,19,0,4,14,102.4881517,1326,140923,33,0.7368,263,
201906,77354,112,276,8,88,111,127.5627393,2910,448431,387,0.4022,39,
201906,77041,52,135,0,52,48,121.4583333,3222,442032,183,0.3556,2,
201906,77904,32,119,0,28,43,119.7352587,2265,291849,162,0.3613,282,
201906,77331,16,91,0,28,20,136.4042934,1920,402765,111,0.2198,83,
201906,77546,96,216,4,96,120,127.6209677,3225,469475,336,0.5556,61,
201906,77437,16,58,0,16,23,116.7718665,1873,249548,81,0.3966,52,
201906,77030,28,103,0,28,16,232.5259516,1408,631866,119,0.1553,401,
201906,77480,8,29,0,4,9,124.6185148,1754,231291,38,0.3103,423,
201906,77304,112,325,4,84,149,125.5961844,2594,382086,474,0.4585,195,
201906,7740,40,150,0,28,0,208.6431227,1024,980332,150,0,258,
201906,77663,12,53,0,12,1,90.26727181,2046,199116,54,0.0189,482,
201906,77879,16,38,0,0,6,93.3908046,1276,629254,44,0.1579,27,
201906,77414,20,218,0,48,27,114.0544518,1644,225112,245,0.1239,29,
201906,77064,48,58,0,24,48,101.0058923,2376,238532,106,0.8276,356,
201906,77074,20,49,0,28,22,127.1186441,1701,231582,71,0.449,55,
201906,77033,28,43,0,8,29,113.3522267,1388,158433,72,0.6744,406,
201906,77531,16,44,0,12,27,129.5168067,2009,263295,71,0.6136,270,
201906,77032,4,13,0,0,8,53.66357069,1564,160973,21,0.6154,245,
201906,7716,8,45,0,12,0,191.0638298,1500,707907,45,0,136,
201906,77028,12,38,0,12,8,93.70846256,1300,153557,46,0.2105,214,
201906,77611,16,60,0,12,3,104.9204052,1800,207522,63,0.05,200,
201906,77401,44,215,0,88,43,265.1376147,3854,1042826,258,0.2,8,
201906,77351,40,244,0,52,59,122.0196353,1760,340036,303,0.2418,61,
201906,77520,36,61,0,36,37,100.3202247,1646,169582,98,0.6066,440,
201906,77957,4,14,0,0,14,87.97653959,1478,147298,28,1,68,
201906,77356,160,498,0,200,131,134.0759076,2673,504022,629,0.2631,254,
201906,77379,180,450,16,172,215,104.8536585,3194,378612,665,0.4778,94,
201906,77008,164,426,8,144,181,212.5632629,2294,565746,607,0.4249,343,
201906,7702,4,18,0,0,0,183.9622642,2178,700791,18,0,127,
201906,77539,92,221,0,108,130,119.2023026,2127,301492,351,0.5882,441,
201906,7712,68,189,0,60,1,199.5659722,1403,695520,190,0.0053,203,
201906,77708,16,31,0,8,2,100,1855,223717,33,0.0645,212,
201906,77373,104,176,4,72,131,91.14085405,2154,211144,307,0.7443,240,
201906,77044,116,245,8,72,158,102.3391813,2869,327200,403,0.6449,437,
201906,77051,24,57,0,16,38,120.1191191,1708,185180,95,0.6667,286,
201906,77077,104,365,4,136,78,143.2253314,2492,430170,443,0.2137,466,
201906,7721,8,20,0,4,1,0,0,353967,21,0.05,318,
201906,77651,24,68,0,12,11,117.6836862,2024,246076,79,0.1618,179,
201906,77535,52,126,4,32,58,121.8810078,2048,258909,184,0.4603,481,
201906,77521,84,179,8,68,88,106.2075655,2184,238166,267,0.4916,97,
201906,77083,52,95,0,24,65,95.09696304,2093,201977,160,0.6842,12,
201906,77871,12,21,0,4,10,116.5803109,1947,230958,31,0.4762,58,
201906,77034,28,35,0,4,28,102.4983985,1734,175218,63,0.8,370,
201906,77868,28,96,0,16,52,112.9251701,1639,261295,148,0.5417,433,
201906,77022,12,64,0,24,17,157.7251808,1522,273645,81,0.2656,451,
201906,7755,20,58,0,20,0,202.1178637,1375,697344,58,0,379,
201906,7722,32,126,0,40,0,220.5977908,3200,1442855,126,0,18,
201906,77340,20,84,0,16,36,122.651357,2091,344961,120,0.4286,4,
201906,77450,136,310,0,144,151,112.8003923,2940,372388,461,0.4871,271,
201906,77479,208,565,0,208,140,135.5820106,3478,578714,705,0.2478,326,
201906,77657,52,98,0,24,7,122.0829732,2280,307488,105,0.0714,439,
201906,77469,168,398,24,136,181,120.5349473,2464,329361,579,0.4548,210,
201906,77338,40,76,0,20,70,93.79689845,2176,211251,146,0.9211,154,
201906,7753,68,115,0,24,0,147.1731449,1296,388673,115,0,444,
201906,77038,12,15,4,0,24,95.26666667,1652,186839,39,1.6,482,
201906,77062,32,62,0,36,47,116.0154739,2329,296236,109,0.7581,17,
201906,77371,0,21,0,8,7,91.8079096,1848,269534,28,0.3333,365,
201906,77707,20,74,0,20,7,87.41721854,1884,181173,81,0.0946,417,
201906,77015,24,37,0,8,30,99.56474429,1640,175557,67,0.8108,62,
201906,7746,56,102,4,36,0,186.1471861,2114,760967,102,0,3,
201906,7724,24,87,0,24,0,145.7883369,1296,493705,87,0,368,
201906,77845,184,638,8,180,256,146.5485644,2245,387539,894,0.4013,205,
201906,77713,40,112,0,20,9,124.2236025,2216,300045,121,0.0804,127,
201906,77802,64,113,0,36,47,123.9376771,2092,326576,160,0.4159,390,
201906,77071,32,58,0,28,28,90.34443817,2204,201113,86,0.4828,352,
201906,7718,8,22,0,8,0,172.0183486,1244,391640,22,0,58,
201906,7748,56,163,0,64,0,150.9325044,1483,738521,163,0,350,
201906,77575,12,32,0,12,20,97.77234447,2258,226476,52,0.625,489,
201906,77506,12,23,0,4,13,113.556338,1350,142940,36,0.5652,236,
201906,77982,12,58,0,12,10,193.9189189,1600,432787,68,0.1724,222,
201906,77073,56,57,0,16,53,89.20682731,2062,191683,110,0.9298,25,
201906,77086,8,23,0,8,22,102.4033438,1759,234911,45,0.9565,463,
201906,7734,28,66,0,20,0,0,0,219776,66,0,161,
201906,77489,44,74,4,12,47,113.9473684,1815,204949,121,0.6351,191,
201906,7701,44,110,0,52,1,175.2203722,798,581410,111,0.0091,243,
201906,77505,24,34,0,16,30,115.2597403,2334,280836,64,0.8824,127,
201906,77518,8,30,0,16,13,113.9057751,1947,277387,43,0.4333,189,
201906,77096,104,248,0,100,42,172.934191,2367,471708,290,0.1694,418,
201906,77082,76,186,4,64,58,124.515772,2583,517098,244,0.3118,277,
201906,7733,32,164,4,48,1,206.6168284,3178,987371,165,0.0061,322,
201906,77836,8,44,0,4,11,128.7966167,2048,394028,55,0.25,126,
201906,7732,8,43,0,4,0,0,0,588359,43,0,185,
201906,7760,32,140,0,44,0,318.2069729,2640,2103763,140,0,376,
201906,77447,48,158,8,36,86,119.8184832,2156,289406,244,0.5443,77,
201906,77703,4,28,0,0,2,51.5970516,1414,91065,30,0.0714,484,
201906,77087,12,20,0,8,10,126.289181,1564,209181,30,0.5,355,
201906,77478,60,129,0,64,33,137.6378676,3001,569287,162,0.2558,359,
201906,77563,20,68,0,24,18,170.3492516,1710,417737,86,0.2647,278,
201906,77954,8,37,0,8,7,113.0600169,1706,246792,44,0.1892,218,
201906,77662,36,121,0,36,5,95.53666312,1706,173807,126,0.0413,141,
201906,77080,56,199,0,44,67,172.1127367,2004,366821,266,0.3367,373,
201906,77617,0,14,0,0,2,173.6778846,2250,530516,16,0.1429,377,
201906,77302,36,81,0,36,34,95.11791477,2512,276959,115,0.4198,386,
201906,77551,64,174,4,48,40,155.2179657,1375,308888,214,0.2299,77,
201906,77433,264,560,40,224,345,118.569865,2957,401635,905,0.6161,380,
201906,77584,176,361,12,192,177,112.4916051,2782,327922,538,0.4903,42,
201906,77002,16,60,0,12,13,231.980116,1272,390982,73,0.2167,30,
201906,77053,12,14,0,4,24,102.1846371,1367,155491,38,1.7143,219,
201906,77079,80,296,0,120,69,169.9029126,2941,613387,365,0.2331,4,
201906,77020,24,54,0,8,46,177.6850938,1736,274998,100,0.8519,377,
201906,77382,120,278,0,120,117,154.3209877,3609,920309,395,0.4209,34,
201906,77054,40,138,4,28,37,169.7905182,1233,218621,175,0.2681,234,
201906,7751,40,125,0,36,2,198.1230448,2280,716321,127,0.016,301,
201906,7750,8,54,0,4,0,331.5318302,1450,1254724,54,0,429,
201906,77357,32,142,4,48,46,114.6149844,2413,295280,188,0.3239,462,
201906,77063,68,189,0,72,33,156.3410454,2009,503737,222,0.1746,323,
201906,77049,28,52,0,20,39,93.27343371,2165,222928,91,0.75,83,
201906,77532,64,153,4,48,66,110.252488,2264,275188,219,0.4314,303,
201906,77573,184,389,12,180,199,120.9141172,2843,393443,588,0.5116,179,
201906,77435,4,13,0,4,7,138.1957774,2549,355298,20,0.5385,80,
201906,7719,28,100,0,28,0,150.4753072,678,707752,100,0,50,
201906,77388,84,170,0,92,88,97.0867052,2758,283604,258,0.5176,304,
201906,77363,4,17,0,8,1,145.7191257,1560,261894,18,0.0588,266,
201906,77024,120,452,4,164,83,309.4777563,3549,1621768,535,0.1836,170,
201906,7737,4,16,0,4,0,0,0,434058,16,0,253,
201906,77441,92,278,12,92,127,136.2757106,3398,493276,405,0.4568,69,
201906,77550,68,301,0,84,71,172.519084,1583,421275,372,0.2359,425,
201906,77031,8,19,0,4,13,115.2607856,1874,226978,32,0.6842,115,
201906,7723,4,13,0,0,0,0,0,2561059,13,0,194,
201906,77021,28,92,0,36,28,148.9182692,1727,329720,120,0.3043,370,
201906,77069,56,143,4,64,52,99.96079969,3186,342754,195,0.3636,243,
201906,77423,40,133,4,40,63,119.6708113,2653,373407,196,0.4737,204,
201906,77378,28,68,0,20,31,121.1849192,1736,280444,99,0.4559,197,
201906,77511,56,135,4,48,70,118.1181181,2085,284374,205,0.5185,236,
201906,7758,8,29,0,8,0,0,0,396243,29,0,292,
201906,77081,16,39,0,12,9,169.7962445,2365,451514,48,0.2308,435,
201906,77017,8,20,0,4,15,111.8936567,1614,227430,35,0.75,455,
201906,77301,44,95,16,36,52,110.3641457,2218,252163,147,0.5474,146,
201906,77040,44,69,0,16,43,105.6680162,2331,284558,112,0.6232,168,
201906,77859,4,26,0,0,9,90.18867925,2184,272511,35,0.3462,173,
201906,77381,96,215,0,88,105,150.9677419,3124,637290,320,0.4884,432,
201906,77316,96,292,8,104,127,135.4491463,2832,481899,419,0.4349,247,
201906,77084,132,240,4,88,181,95.9200922,2299,238963,421,0.7542,328,
201906,77979,16,82,0,20,20,138.172043,1920,306029,102,0.2439,9,
201906,77036,36,72,0,16,26,110.0961538,1785,192964,98,0.3611,485,
201906,77406,180,513,52,252,225,118.2214835,2976,418151,738,0.4386,11,
201906,77058,28,68,0,20,24,123.046875,2317,292702,92,0.3529,181,
201906,7756,8,41,0,8,0,0,0,720644,41,0,71,
201906,7704,12,45,0,20,0,326.7241379,2283,1258576,45,0,469,
201906,77088,40,78,0,12,51,112.5235405,1547,178315,129,0.6538,379,
201906,77365,88,310,16,116,85,116.795,2596,321964,395,0.2742,279,
201906,77384,76,180,4,60,82,133.4702259,2932,444640,262,0.4556,119,
201906,77019,80,258,0,92,61,289.5408163,3138,1755217,319,0.2364,230,
201906,77039,12,22,0,4,7,100.7710558,1544,192220,29,0.3182,156,
201906,77075,24,36,0,12,26,106.2976334,2052,232993,62,0.7222,83,
201906,77583,68,366,32,124,143,120.1514653,2604,324676,509,0.3907,321,
201906,77530,28,37,0,8,25,112.327736,1727,221655,62,0.6757,109,
201906,77009,104,268,0,92,105,240.3614458,1632,480932,373,0.3918,373,
201906,77014,16,40,0,12,40,89.95125609,2192,190374,80,1,422,
201906,77642,28,66,0,16,5,73.02075327,1972,185521,71,0.0758,336,
201906,77471,40,128,0,28,73,107.9859072,2261,266287,201,0.5703,201,
201906,77005,72,183,0,60,61,388.6217949,3685,1675203,244,0.3333,12,
201906,77659,12,51,0,12,4,103.6292936,2200,239201,55,0.0784,106,
201906,7720,8,25,0,8,0,0,0,880714,25,0,168,
201906,77025,68,218,0,84,43,194.9193942,2144,574231,261,0.1972,274,
201906,77484,8,28,0,4,9,161.0402685,2194,417330,37,0.3214,358,
201906,77702,0,21,0,4,1,64.14956012,1962,180624,22,0.0476,379,
201906,77665,8,33,0,8,8,119.2250373,1926,268893,41,0.2424,206,
201906,77901,28,85,0,28,34,91.83823529,1818,179070,119,0.4,106,
201906,77026,12,37,0,12,10,128.2051282,1452,186462,47,0.2703,428,
201906,77494,388,875,32,424,312,120.5862647,3263,442448,1187,0.3566,30,
201906,77065,36,43,0,20,39,105.8631922,2456,272198,82,0.907,205,
201906,77807,24,62,0,16,30,157.0300158,2203,452157,92,0.4839,293,
201906,77864,8,32,0,0,8,107.6260763,1689,265023,40,0.25,119,
201906,77422,16,62,0,16,20,123.7151248,1830,277051,82,0.3226,30,
201906,77968,4,18,0,8,6,149.8926051,2764,411747,24,0.3333,413,
201906,77964,4,23,0,4,4,108.3333333,2371,375281,27,0.1739,84,
201906,77523,80,180,12,60,85,129.0849673,2529,351987,265,0.4722,369,
201906,77701,4,20,0,0,1,39.34942288,1856,101645,21,0.05,232,
201906,77833,44,103,0,28,35,134.1331269,2072,327334,138,0.3398,124,
201906,77517,4,16,0,12,5,185.8823529,2162,385578,21,0.3125,458,
201906,77006,72,198,0,64,55,247.6599064,2534,734869,253,0.2778,381,
201906,77498,64,153,0,84,52,116.5980796,2880,361823,205,0.3399,251,
201906,77622,4,13,0,4,1,128.7553648,1927,243306,14,0.0769,72,
201906,7739,20,52,0,20,0,281.7073171,2089,1130524,52,0,192,
201906,77407,212,408,16,128,189,116.828479,2762,348755,597,0.4632,181,
201906,77565,16,73,0,28,21,197.2530684,2631,661172,94,0.2877,121,
201906,7764,8,44,0,16,1,183.7379657,2196,657261,45,0.0227,435,
201906,77328,20,45,0,12,21,118.9427313,1764,282863,66,0.4667,445,
201906,77327,36,106,4,24,31,105.1703878,1650,223680,137,0.2925,335,
201906,77336,20,74,0,24,18,124.532872,2382,379861,92,0.2432,281,
201906,77029,8,21,0,8,14,107.8431373,1280,134850,35,0.6667,9,
201906,77625,4,31,0,4,2,108.9043363,2094,319042,33,0.0645,63,
201906,77027,40,189,0,44,32,363.427048,2546,1300736,221,0.1693,427,
201906,77018,84,291,8,88,122,217.8090967,1896,505535,413,0.4192,484,
201906,77477,20,41,0,32,23,109.3117409,2281,267763,64,0.561,116,
201906,77632,40,105,0,24,2,98.75203473,2049,249170,107,0.019,500,
201906,77070,68,145,0,76,76,95.85798817,2697,302599,221,0.5241,108,
201906,77461,12,41,0,12,9,131.9061584,2013,367406,50,0.2195,271,
201906,77656,16,72,0,24,2,94.23728814,1858,195801,74,0.0278,275,
201906,77493,228,499,28,160,237,121.8190418,2606,345097,736,0.4749,11,
201906,77541,40,141,0,44,39,191.4893617,1320,262299,180,0.2766,359,
201906,77303,28,41,0,16,32,128.7828947,1904,252327,73,0.7805,464,
201906,77515,56,153,0,44,43,129.4955214,2068,306865,196,0.281,157,
201906,7738,16,45,0,20,0,240.3633028,2880,766679,45,0,360,
201906,77581,92,144,4,76,87,117.9941003,2576,329011,231,0.6042,193,
201906,7757,16,30,0,4,0,199.0811639,2134,930108,30,0,188,
