Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
76371,"$100,000 under $200,000",60,0,0,180,9280,1695,2017
76371,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76372,,330,35,0,94,8018,1164,2017
76372,"$1 under $25,000",140,0,0,0,256,22,2017
76372,"$25,000 under $50,000",80,35,0,94,1419,147,2017
76372,"$50,000 under $75,000",50,0,0,0,1872,218,2017
76372,"$75,000 under $100,000",30,0,0,0,1575,178,2017
76372,"$100,000 under $200,000",30,0,0,0,2896,599,2017
76372,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76374,,1560,488,352,1580,51578,7903,2017
76374,"$1 under $25,000",570,0,0,0,1154,101,2017
76374,"$25,000 under $50,000",420,90,102,137,7028,673,2017
76374,"$50,000 under $75,000",220,53,0,176,7865,856,2017
76374,"$75,000 under $100,000",160,94,0,213,9821,1326,2017
76374,"$100,000 under $200,000",160,251,250,1054,16560,2716,2017
76374,"$200,000 or more",30,0,0,0,9150,2231,2017
,,,,,,,,2017
76377,,310,77,111,81,8898,1166,2017
76377,"$1 under $25,000",100,0,0,0,254,24,2017
76377,"$25,000 under $50,000",90,0,0,0,1553,164,2017
76377,"$50,000 under $75,000",50,77,111,81,1741,197,2017
76377,"$75,000 under $100,000",40,0,0,0,2309,314,2017
76377,"$100,000 under $200,000",30,0,0,0,3041,467,2017
76377,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76379,,230,70,0,119,6774,870,2017
76379,"$1 under $25,000",90,0,0,0,255,25,2017
76379,"$25,000 under $50,000",60,0,0,0,1060,117,2017
76379,"$50,000 under $75,000",30,70,0,119,1187,122,2017
76379,"$75,000 under $100,000",20,0,0,0,1309,167,2017
76379,"$100,000 under $200,000",30,0,0,0,2963,439,2017
76379,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76380,,1430,275,313,1156,44237,6831,2017
76380,"$1 under $25,000",600,0,0,0,1325,120,2017
76380,"$25,000 under $50,000",350,75,0,269,6099,620,2017
76380,"$50,000 under $75,000",200,0,137,0,7585,828,2017
76380,"$75,000 under $100,000",120,47,0,210,7124,897,2017
76380,"$100,000 under $200,000",120,153,176,677,12219,1988,2017
76380,"$200,000 or more",40,0,0,0,9885,2378,2017
,,,,,,,,2017
76384,,4980,1290,1168,2991,136277,19712,2017
76384,"$1 under $25,000",2050,52,0,45,5530,472,2017
76384,"$25,000 under $50,000",1470,183,199,351,25907,2602,2017
76384,"$50,000 under $75,000",650,210,217,334,25132,2933,2017
76384,"$75,000 under $100,000",370,151,155,362,22865,3005,2017
76384,"$100,000 under $200,000",370,488,436,898,36856,5903,2017
76384,"$200,000 or more",70,206,161,1001,19987,4797,2017
,,,,,,,,2017
76389,,600,424,348,570,24618,3585,2017
76389,"$1 under $25,000",200,46,0,88,648,60,2017
76389,"$25,000 under $50,000",130,0,0,0,2018,180,2017
76389,"$50,000 under $75,000",90,108,155,134,3367,374,2017
76389,"$75,000 under $100,000",80,0,0,0,4492,486,2017
76389,"$100,000 under $200,000",100,270,193,348,14093,2485,2017
76389,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76401,,10960,7193,9481,12580,410018,69179,2017
76401,"$1 under $25,000",4400,452,625,371,11463,1016,2017
76401,"$25,000 under $50,000",2710,600,730,705,49907,5273,2017
76401,"$50,000 under $75,000",1480,937,1329,1050,57589,6810,2017
76401,"$75,000 under $100,000",940,1161,1411,1378,57010,7323,2017
76401,"$100,000 under $200,000",1110,2602,3717,3492,114316,18532,2017
76401,"$200,000 or more",320,1441,1669,5584,119733,30225,2017
,,,,,,,,2017
76424,,3270,1505,1222,2586,99300,15314,2017
76424,"$1 under $25,000",1320,68,0,65,2748,253,2017
76424,"$25,000 under $50,000",910,184,172,243,15548,1550,2017
76424,"$50,000 under $75,000",450,153,120,215,17114,2008,2017
76424,"$75,000 under $100,000",260,223,162,349,16298,2140,2017
76424,"$100,000 under $200,000",260,542,562,895,25316,4016,2017
76424,"$200,000 or more",70,335,206,819,22276,5347,2017
,,,,,,,,2017
76426,,4780,3348,4044,4877,171106,26337,2017
76426,"$1 under $25,000",1720,122,132,121,4082,392,2017
76426,"$25,000 under $50,000",1130,285,364,254,19104,1927,2017
76426,"$50,000 under $75,000",750,475,643,690,28540,3342,2017
76426,"$75,000 under $100,000",480,462,685,541,28343,3670,2017
76426,"$100,000 under $200,000",590,1358,1589,1740,60653,9818,2017
76426,"$200,000 or more",110,646,631,1531,30384,7188,2017
,,,,,,,,2017
76427,,320,137,0,181,10697,1667,2017
76427,"$1 under $25,000",120,0,0,0,198,19,2017
76427,"$25,000 under $50,000",80,0,0,0,1460,164,2017
76427,"$50,000 under $75,000",50,0,0,181,1770,208,2017
76427,"$75,000 under $100,000",30,0,0,0,1732,235,2017
76427,"$100,000 under $200,000",40,137,0,0,5537,1041,2017
76427,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76430,,1080,997,814,3193,61533,11011,2017
76430,"$1 under $25,000",390,76,0,121,744,69,2017
76430,"$25,000 under $50,000",240,0,0,0,4339,462,2017
76430,"$50,000 under $75,000",150,92,248,237,5911,700,2017
76430,"$75,000 under $100,000",110,72,0,0,6857,838,2017
76430,"$100,000 under $200,000",130,292,308,421,12785,2047,2017
76430,"$200,000 or more",60,465,258,2414,30897,6895,2017
,,,,,,,,2017
76431,,1490,1025,1508,1316,60356,9776,2017
76431,"$1 under $25,000",530,0,0,0,1148,106,2017
76431,"$25,000 under $50,000",370,190,295,137,6310,637,2017
76431,"$50,000 under $75,000",220,165,284,105,8602,1055,2017
76431,"$75,000 under $100,000",140,138,211,130,7965,1021,2017
76431,"$100,000 under $200,000",190,420,718,944,18834,2991,2017
76431,"$200,000 or more",40,112,0,0,17497,3966,2017
,,,,,,,,2017
76432,,570,114,188,200,17620,2457,2017
76432,"$1 under $25,000",200,0,0,0,426,40,2017
76432,"$25,000 under $50,000",150,43,0,0,2537,249,2017
76432,"$50,000 under $75,000",90,0,0,0,3685,460,2017
76432,"$75,000 under $100,000",60,0,0,0,3450,425,2017
76432,"$100,000 under $200,000",70,71,188,200,7522,1283,2017
76432,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76433,,710,927,1295,1122,39802,7174,2017
76433,"$1 under $25,000",200,0,0,0,502,52,2017
76433,"$25,000 under $50,000",140,114,305,139,2454,257,2017
76433,"$50,000 under $75,000",100,91,0,155,4020,513,2017
76433,"$75,000 under $100,000",90,135,192,125,5020,611,2017
76433,"$100,000 under $200,000",140,394,798,511,14699,2423,2017
76433,"$200,000 or more",40,193,0,192,13107,3318,2017
,,,,,,,,2017
76435,,280,53,0,193,9058,1318,2017
76435,"$1 under $25,000",100,0,0,0,194,19,2017
76435,"$25,000 under $50,000",70,53,0,0,1158,107,2017
76435,"$50,000 under $75,000",40,0,0,193,1506,163,2017
76435,"$75,000 under $100,000",30,0,0,0,1506,202,2017
76435,"$100,000 under $200,000",40,0,0,0,4694,827,2017
76435,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76436,,100,0,0,0,3117,474,2017
76436,"$1 under $25,000",30,0,0,0,0,0,2017
76436,"$25,000 under $50,000",30,0,0,0,569,61,2017
76436,"$50,000 under $75,000",40,0,0,0,2548,413,2017
76436,"$75,000 under $100,000",0,0,0,0,0,0,2017
76436,"$100,000 under $200,000",0,0,0,0,0,0,2017
76436,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76437,,2150,752,806,2055,66052,11139,2017
76437,"$1 under $25,000",900,36,0,60,1961,197,2017
76437,"$25,000 under $50,000",550,85,176,273,8920,904,2017
76437,"$50,000 under $75,000",290,69,130,125,11066,1264,2017
76437,"$75,000 under $100,000",180,105,115,271,10684,1319,2017
76437,"$100,000 under $200,000",180,240,385,480,17525,2767,2017
76437,"$200,000 or more",50,217,0,846,15896,4688,2017
,,,,,,,,2017
76442,,3020,1181,1175,1936,85688,12445,2017
76442,"$1 under $25,000",1230,65,0,75,2412,229,2017
76442,"$25,000 under $50,000",820,166,173,225,13599,1361,2017
76442,"$50,000 under $75,000",450,202,190,403,16825,1951,2017
76442,"$75,000 under $100,000",200,90,82,196,12236,1584,2017
76442,"$100,000 under $200,000",260,422,430,538,25887,4068,2017
76442,"$200,000 or more",60,236,300,499,14729,3252,2017
,,,,,,,,2017
76443,,720,269,421,668,25778,4050,2017
76443,"$1 under $25,000",290,38,0,0,500,48,2017
76443,"$25,000 under $50,000",160,0,0,0,2527,250,2017
76443,"$50,000 under $75,000",110,97,220,240,4138,479,2017
76443,"$75,000 under $100,000",70,0,0,0,4436,534,2017
76443,"$100,000 under $200,000",90,134,201,428,14177,2739,2017
76443,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76444,,1480,427,530,836,44150,6753,2017
76444,"$1 under $25,000",590,70,0,0,1335,132,2017
76444,"$25,000 under $50,000",410,0,0,94,6826,678,2017
76444,"$50,000 under $75,000",200,40,226,86,7753,887,2017
76444,"$75,000 under $100,000",140,81,0,200,8275,1015,2017
76444,"$100,000 under $200,000",110,236,304,456,10614,1615,2017
76444,"$200,000 or more",30,0,0,0,9347,2426,2017
,,,,,,,,2017
76445,,140,0,0,0,3667,454,2017
76445,"$1 under $25,000",50,0,0,0,0,0,2017
76445,"$25,000 under $50,000",50,0,0,0,936,95,2017
76445,"$50,000 under $75,000",20,0,0,0,910,96,2017
76445,"$75,000 under $100,000",20,0,0,0,1821,263,2017
76445,"$100,000 under $200,000",0,0,0,0,0,0,2017
76445,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76446,,3290,1260,1488,2565,96556,15202,2017
76446,"$1 under $25,000",1290,71,0,112,2857,264,2017
76446,"$25,000 under $50,000",1020,164,244,252,16097,1528,2017
76446,"$50,000 under $75,000",450,172,217,253,17344,1977,2017
76446,"$75,000 under $100,000",240,192,240,221,14535,1846,2017
76446,"$100,000 under $200,000",240,447,582,625,24816,4000,2017
76446,"$200,000 or more",50,214,205,1102,20907,5587,2017
,,,,,,,,2017
76448,,2370,1266,1095,4482,88936,14937,2017
76448,"$1 under $25,000",990,0,134,63,2204,206,2017
76448,"$25,000 under $50,000",580,92,0,104,10145,1042,2017
76448,"$50,000 under $75,000",320,137,163,295,12647,1517,2017
76448,"$75,000 under $100,000",190,150,242,315,11451,1439,2017
76448,"$100,000 under $200,000",230,339,390,662,23863,3898,2017
76448,"$200,000 or more",60,548,166,3043,28626,6835,2017
,,,,,,,,2017
76449,,1030,1679,1554,1355,53304,8211,2017
76449,"$1 under $25,000",370,117,174,129,753,76,2017
76449,"$25,000 under $50,000",220,0,0,0,3797,409,2017
76449,"$50,000 under $75,000",150,243,175,112,5540,680,2017
76449,"$75,000 under $100,000",90,134,185,138,5445,706,2017
76449,"$100,000 under $200,000",140,655,536,498,13888,2281,2017
76449,"$200,000 or more",60,530,484,478,23881,4059,2017
,,,,,,,,2017
76450,,5540,5425,4318,8925,279149,54800,2017
76450,"$1 under $25,000",2120,326,257,236,4324,392,2017
76450,"$25,000 under $50,000",1290,386,355,549,20735,2051,2017
76450,"$50,000 under $75,000",810,558,529,644,31252,3661,2017
76450,"$75,000 under $100,000",480,519,550,844,28744,3719,2017
76450,"$100,000 under $200,000",600,1589,1500,2240,59166,9291,2017
76450,"$200,000 or more",240,2047,1127,4412,134928,35686,2017
,,,,,,,,2017
76453,,540,933,875,1063,35669,5852,2017
76453,"$1 under $25,000",180,0,0,0,373,33,2017
76453,"$25,000 under $50,000",100,0,0,0,1576,163,2017
76453,"$50,000 under $75,000",80,140,229,184,3027,361,2017
76453,"$75,000 under $100,000",60,152,0,121,3410,438,2017
76453,"$100,000 under $200,000",90,379,646,286,9021,1452,2017
76453,"$200,000 or more",30,262,0,472,18262,3405,2017
,,,,,,,,2017
76454,,650,102,96,210,14943,1905,2017
76454,"$1 under $25,000",270,34,96,94,620,57,2017
76454,"$25,000 under $50,000",200,0,0,0,3451,348,2017
76454,"$50,000 under $75,000",90,0,0,0,3528,391,2017
76454,"$75,000 under $100,000",50,68,0,116,2728,345,2017
76454,"$100,000 under $200,000",40,0,0,0,4616,764,2017
76454,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76455,,340,0,0,0,7325,868,2017
76455,"$1 under $25,000",130,0,0,0,275,30,2017
76455,"$25,000 under $50,000",120,0,0,0,1785,166,2017
76455,"$50,000 under $75,000",70,0,0,0,3210,672,2017
76455,"$75,000 under $100,000",0,0,0,0,0,0,2017
76455,"$100,000 under $200,000",20,0,0,0,2055,0,2017
76455,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76457,,1590,1049,1502,1513,62296,10914,2017
76457,"$1 under $25,000",620,95,180,108,1114,117,2017
76457,"$25,000 under $50,000",380,137,224,156,5902,564,2017
76457,"$50,000 under $75,000",240,133,173,173,9141,1073,2017
76457,"$75,000 under $100,000",140,201,309,290,8240,1008,2017
76457,"$100,000 under $200,000",170,366,616,786,17567,2915,2017
76457,"$200,000 or more",40,117,0,0,20332,5237,2017
,,,,,,,,2017
76458,,2120,1409,1688,2649,78823,12965,2017
76458,"$1 under $25,000",760,72,0,40,1536,148,2017
76458,"$25,000 under $50,000",560,132,192,182,8972,883,2017
76458,"$50,000 under $75,000",320,164,154,267,12201,1414,2017
76458,"$75,000 under $100,000",190,178,223,264,11140,1380,2017
76458,"$100,000 under $200,000",220,452,715,740,22790,3722,2017
76458,"$200,000 or more",70,411,404,1156,22184,5418,2017
,,,,,,,,2017
76460,,150,0,0,0,4465,590,2017
76460,"$1 under $25,000",50,0,0,0,0,0,2017
76460,"$25,000 under $50,000",50,0,0,0,900,81,2017
76460,"$50,000 under $75,000",20,0,0,0,859,110,2017
76460,"$75,000 under $100,000",30,0,0,0,2706,399,2017
76460,"$100,000 under $200,000",0,0,0,0,0,0,2017
76460,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76462,,1370,2211,2862,2200,81494,15766,2017
76462,"$1 under $25,000",440,79,208,0,820,78,2017
76462,"$25,000 under $50,000",250,77,0,112,4186,431,2017
76462,"$50,000 under $75,000",170,208,277,171,6336,737,2017
76462,"$75,000 under $100,000",150,219,302,165,8795,1092,2017
76462,"$100,000 under $200,000",270,888,1207,927,27542,4481,2017
76462,"$200,000 or more",90,740,868,825,33815,8947,2017
,,,,,,,,2017
76463,,190,96,0,0,8529,1759,2017
76463,"$1 under $25,000",70,0,0,0,143,16,2017
76463,"$25,000 under $50,000",50,96,0,0,895,92,2017
76463,"$50,000 under $75,000",50,0,0,0,2178,270,2017
76463,"$75,000 under $100,000",0,0,0,0,0,0,2017
76463,"$100,000 under $200,000",20,0,0,0,5313,1381,2017
76463,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76464,,180,0,0,0,5347,778,2017
76464,"$1 under $25,000",80,0,0,0,0,0,2017
76464,"$25,000 under $50,000",40,0,0,0,802,83,2017
76464,"$50,000 under $75,000",40,0,0,0,1922,262,2017
76464,"$75,000 under $100,000",0,0,0,0,0,0,2017
76464,"$100,000 under $200,000",20,0,0,0,2623,433,2017
76464,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76470,,1050,247,209,467,23679,3345,2017
76470,"$1 under $25,000",500,0,0,0,1078,105,2017
76470,"$25,000 under $50,000",260,113,0,193,4252,442,2017
76470,"$50,000 under $75,000",140,0,209,0,5560,720,2017
76470,"$75,000 under $100,000",80,134,0,274,4516,553,2017
76470,"$100,000 under $200,000",70,0,0,0,8273,1525,2017
76470,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76471,,640,158,151,330,18059,2750,2017
76471,"$1 under $25,000",270,0,0,0,570,57,2017
76471,"$25,000 under $50,000",160,52,0,168,2677,275,2017
76471,"$50,000 under $75,000",100,0,151,0,3890,475,2017
76471,"$75,000 under $100,000",50,0,0,0,2737,358,2017
76471,"$100,000 under $200,000",60,106,0,162,8185,1585,2017
76471,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76472,,690,438,602,689,32562,6096,2017
76472,"$1 under $25,000",230,83,0,0,539,49,2017
76472,"$25,000 under $50,000",150,0,0,121,2629,272,2017
76472,"$50,000 under $75,000",110,103,252,102,4320,525,2017
76472,"$75,000 under $100,000",70,0,0,0,4457,562,2017
76472,"$100,000 under $200,000",110,252,350,466,10956,1820,2017
76472,"$200,000 or more",20,0,0,0,9661,2868,2017
,,,,,,,,2017
76474,,120,0,0,0,3340,422,2017
76474,"$1 under $25,000",40,0,0,0,0,0,2017
76474,"$25,000 under $50,000",30,0,0,0,604,57,2017
76474,"$50,000 under $75,000",20,0,0,0,712,80,2017
76474,"$75,000 under $100,000",30,0,0,0,2024,285,2017
76474,"$100,000 under $200,000",0,0,0,0,0,0,2017
76474,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76475,,390,545,348,196,18617,3444,2017
76475,"$1 under $25,000",150,0,0,80,299,33,2017
76475,"$25,000 under $50,000",100,133,0,0,1838,198,2017
76475,"$50,000 under $75,000",50,0,0,0,1954,244,2017
76475,"$75,000 under $100,000",30,0,0,0,2070,263,2017
76475,"$100,000 under $200,000",40,412,348,116,4045,632,2017
76475,"$200,000 or more",20,0,0,0,8411,2074,2017
,,,,,,,,2017
76476,,1300,1121,2023,1443,58569,9526,2017
76476,"$1 under $25,000",450,62,0,0,1044,107,2017
76476,"$25,000 under $50,000",270,80,249,206,4689,451,2017
76476,"$50,000 under $75,000",180,157,255,128,6766,778,2017
76476,"$75,000 under $100,000",140,153,315,220,8664,1116,2017
76476,"$100,000 under $200,000",220,410,784,609,22428,3617,2017
76476,"$200,000 or more",40,259,420,280,14978,3457,2017
,,,,,,,,2017
76483,,380,104,0,388,15990,3050,2017
76483,"$1 under $25,000",140,0,0,103,274,26,2017
76483,"$25,000 under $50,000",100,0,0,0,1783,187,2017
76483,"$50,000 under $75,000",60,0,0,0,2382,298,2017
76483,"$75,000 under $100,000",30,104,0,285,2023,276,2017
76483,"$100,000 under $200,000",50,0,0,0,9528,2263,2017
76483,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76484,,440,238,244,304,20325,3683,2017
76484,"$1 under $25,000",150,0,0,0,299,28,2017
76484,"$25,000 under $50,000",120,66,0,85,2118,229,2017
76484,"$50,000 under $75,000",50,0,0,0,1959,237,2017
76484,"$75,000 under $100,000",50,0,0,0,3339,403,2017
76484,"$100,000 under $200,000",70,172,244,219,12610,2786,2017
76484,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76486,,540,188,264,292,17840,2560,2017
76486,"$1 under $25,000",200,0,0,0,334,34,2017
76486,"$25,000 under $50,000",130,0,0,0,2395,250,2017
76486,"$50,000 under $75,000",80,93,0,179,3068,360,2017
76486,"$75,000 under $100,000",60,0,264,0,3413,461,2017
76486,"$100,000 under $200,000",70,95,0,113,8630,1455,2017
76486,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76487,,1160,1145,1943,1026,53561,8902,2017
76487,"$1 under $25,000",360,110,243,93,751,67,2017
76487,"$25,000 under $50,000",250,53,0,0,4348,439,2017
76487,"$50,000 under $75,000",170,110,183,85,6498,793,2017
76487,"$75,000 under $100,000",150,152,307,150,9182,1194,2017
76487,"$100,000 under $200,000",190,538,931,451,19498,3258,2017
76487,"$200,000 or more",40,182,279,247,13284,3151,2017
,,,,,,,,2017
76491,,160,0,0,0,5142,714,2017
76491,"$1 under $25,000",50,0,0,0,111,0,2017
76491,"$25,000 under $50,000",40,0,0,0,739,89,2017
76491,"$50,000 under $75,000",30,0,0,0,1005,112,2017
76491,"$75,000 under $100,000",40,0,0,0,3287,513,2017
76491,"$100,000 under $200,000",0,0,0,0,0,0,2017
76491,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76501,,6900,2721,3476,4017,180866,27039,2017
76501,"$1 under $25,000",3110,170,308,177,6801,628,2017
76501,"$25,000 under $50,000",1990,424,581,433,35095,3560,2017
76501,"$50,000 under $75,000",780,303,405,587,30827,3758,2017
76501,"$75,000 under $100,000",450,438,586,577,27652,3597,2017
76501,"$100,000 under $200,000",470,831,1154,1061,48301,7743,2017
76501,"$200,000 or more",100,555,442,1182,32190,7753,2017
,,,,,,,,2017
76502,,18990,22804,24402,27351,912699,159096,2017
76502,"$1 under $25,000",5650,782,924,510,14321,1308,2017
76502,"$25,000 under $50,000",4530,2495,2705,1631,84666,8520,2017
76502,"$50,000 under $75,000",3190,3217,3892,2928,127452,15395,2017
76502,"$75,000 under $100,000",2170,3616,4471,3398,132176,17193,2017
76502,"$100,000 under $200,000",2660,7245,8240,8343,271165,43951,2017
76502,"$200,000 or more",790,5449,4170,10541,282919,72729,2017
,,,,,,,,2017
76504,,10300,2680,3298,4114,225399,32194,2017
76504,"$1 under $25,000",4740,186,231,169,12404,1123,2017
76504,"$25,000 under $50,000",3270,453,704,570,59276,6124,2017
76504,"$50,000 under $75,000",1270,563,650,654,50679,6313,2017
76504,"$75,000 under $100,000",480,408,513,783,29321,4053,2017
76504,"$100,000 under $200,000",460,744,894,1134,46568,7749,2017
76504,"$200,000 or more",80,326,306,804,27151,6832,2017
,,,,,,,,2017
76511,,970,291,470,421,26082,3340,2017
76511,"$1 under $25,000",360,0,0,50,839,72,2017
76511,"$25,000 under $50,000",310,66,0,0,5419,531,2017
76511,"$50,000 under $75,000",130,88,203,156,4985,549,2017
76511,"$75,000 under $100,000",80,0,0,0,4976,617,2017
76511,"$100,000 under $200,000",90,137,267,215,9863,1571,2017
76511,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
76513,,16610,22266,24057,27541,844207,159503,2017
