Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
76087,"$75,000 under $100,000",1332,3420,6368,2375,80214,10494
76087,"$100,000 under $200,000",2342,9017,15007,8274,243867,42235
76087,"$200,000 or more",570,3795,5878,5987,192273,48504
,,,,,,,
76088,,4959,5748,11295,5477,212569,36314
76088,"$1 under $25,000",1777,269,562,193,4582,429
76088,"$25,000 under $50,000",1081,674,1314,558,19457,2005
76088,"$50,000 under $75,000",760,886,1900,826,29754,3618
76088,"$75,000 under $100,000",541,999,2163,858,32891,4271
76088,"$100,000 under $200,000",665,2065,4362,2011,66190,11045
76088,"$200,000 or more",135,855,994,1031,59695,14946
,,,,,,,
76092,,11919,96450,108402,68595,2348256,608790
76092,"$1 under $25,000",3036,1487,1553,291,6577,585
76092,"$25,000 under $50,000",974,2313,2178,717,18494,2027
76092,"$50,000 under $75,000",701,3126,3091,1291,25205,3161
76092,"$75,000 under $100,000",601,4136,4263,1722,32157,4119
76092,"$100,000 under $200,000",2550,24113,27571,10402,273052,48213
76092,"$200,000 or more",4057,61275,69746,54172,1992771,550685
,,,,,,,
76093,,991,479,1248,683,29990,3619
76093,"$1 under $25,000",378,0,0,0,613,59
76093,"$25,000 under $50,000",257,109,245,99,4622,458
76093,"$50,000 under $75,000",187,120,356,120,7304,856
76093,"$75,000 under $100,000",85,109,306,67,5172,648
76093,"$100,000 under $200,000",84,141,341,397,12279,1598
76093,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76102,,4044,12081,7902,84502,804425,182725
76102,"$1 under $25,000",1595,121,0,118,4292,361
76102,"$25,000 under $50,000",768,314,655,234,17132,1946
76102,"$50,000 under $75,000",541,563,977,511,24390,3760
76102,"$75,000 under $100,000",353,583,951,590,23823,4220
76102,"$100,000 under $200,000",435,1095,1721,1313,49024,9740
76102,"$200,000 or more",352,9405,3598,81736,685764,162698
,,,,,,,
76103,,6726,1995,3335,3334,126355,19844
76103,"$1 under $25,000",3659,224,302,210,7305,547
76103,"$25,000 under $50,000",1849,457,889,647,28597,2619
76103,"$50,000 under $75,000",613,373,659,569,24756,3113
76103,"$75,000 under $100,000",347,397,775,738,21846,3163
76103,"$100,000 under $200,000",227,544,710,1170,23618,4218
76103,"$200,000 or more",31,0,0,0,20233,6184
,,,,,,,
76104,,6609,1547,2292,2652,93475,14635
76104,"$1 under $25,000",4413,145,251,193,8384,621
76104,"$25,000 under $50,000",1568,242,368,657,25339,2255
76104,"$50,000 under $75,000",374,274,415,434,14724,1846
76104,"$75,000 under $100,000",111,181,329,262,6975,1060
76104,"$100,000 under $200,000",103,285,509,321,11060,2108
76104,"$200,000 or more",40,420,420,785,26993,6745
,,,,,,,
76105,,8804,411,860,1510,66494,6178
76105,"$1 under $25,000",6017,47,146,177,10802,710
76105,"$25,000 under $50,000",2249,160,278,610,31240,2369
76105,"$50,000 under $75,000",414,120,302,501,15412,1680
76105,"$75,000 under $100,000",79,84,134,0,4863,694
76105,"$100,000 under $200,000",45,0,0,222,4177,725
76105,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76106,,13384,1059,1732,1205,135846,14567
76106,"$1 under $25,000",7905,154,271,129,15442,1071
76106,"$25,000 under $50,000",4256,323,629,441,58614,4403
76106,"$50,000 under $75,000",922,233,418,376,32626,3308
76106,"$75,000 under $100,000",204,79,129,105,12343,1614
76106,"$100,000 under $200,000",97,270,285,154,16821,4171
76106,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76107,,13443,37254,32474,53750,1332114,311288
76107,"$1 under $25,000",5147,1040,1156,378,15228,1303
76107,"$25,000 under $50,000",3211,1802,1992,1300,65207,7176
76107,"$50,000 under $75,000",1675,2966,3135,1587,71953,10550
76107,"$75,000 under $100,000",915,2712,3083,1475,58806,9352
76107,"$100,000 under $200,000",1309,7053,7400,4549,142141,26909
76107,"$200,000 or more",1186,21681,15708,44461,978779,255998
,,,,,,,
76108,,17627,17918,31641,16762,659021,108480
76108,"$1 under $25,000",6373,675,1178,406,17007,1461
76108,"$25,000 under $50,000",4556,2326,4498,1624,87735,8842
76108,"$50,000 under $75,000",2778,3149,5627,2258,113419,14362
76108,"$75,000 under $100,000",1700,2910,5448,2548,105879,14535
76108,"$100,000 under $200,000",1825,5893,10129,5331,187987,32975
76108,"$200,000 or more",395,2965,4761,4595,146994,36305
,,,,,,,
76109,,9483,35334,32168,39910,1082056,261437
76109,"$1 under $25,000",2913,1129,753,356,9267,782
76109,"$25,000 under $50,000",1856,1793,1569,985,40795,4634
76109,"$50,000 under $75,000",1115,2240,2220,1488,46937,6614
76109,"$75,000 under $100,000",715,2661,2217,1812,44654,6740
76109,"$100,000 under $200,000",1474,9134,9073,6385,160387,28877
76109,"$200,000 or more",1410,18377,16336,28884,780016,213790
,,,,,,,
76110,,12775,10242,12214,7892,332454,58279
76110,"$1 under $25,000",6442,499,600,249,14414,1139
76110,"$25,000 under $50,000",3635,851,1196,576,58620,5212
76110,"$50,000 under $75,000",1166,1209,1604,746,45970,5699
76110,"$75,000 under $100,000",530,1253,1586,776,33378,4769
76110,"$100,000 under $200,000",698,3291,4103,2334,74700,13414
76110,"$200,000 or more",304,3139,3125,3211,105372,28046
,,,,,,,
76111,,9109,2159,3373,2320,139143,17325
76111,"$1 under $25,000",4741,181,295,136,11212,831
76111,"$25,000 under $50,000",2953,541,944,449,44981,3835
76111,"$50,000 under $75,000",862,479,890,572,33048,3863
76111,"$75,000 under $100,000",310,324,469,375,19430,2717
76111,"$100,000 under $200,000",208,393,775,467,21302,3813
76111,"$200,000 or more",35,241,0,321,9170,2266
,,,,,,,
76112,,17758,9324,15681,15635,376425,56748
76112,"$1 under $25,000",9310,757,1404,886,21479,1587
76112,"$25,000 under $50,000",4750,2017,4023,2736,85110,8246
76112,"$50,000 under $75,000",1877,1964,3666,3125,75195,9765
76112,"$75,000 under $100,000",873,1305,2249,2512,54737,7996
76112,"$100,000 under $200,000",778,2024,3162,3645,81316,14568
76112,"$200,000 or more",170,1257,1177,2731,58588,14586
,,,,,,,
76114,,10752,3910,5469,4469,237702,35787
76114,"$1 under $25,000",5159,250,399,265,13074,1091
76114,"$25,000 under $50,000",3377,696,1451,742,58548,5640
76114,"$50,000 under $75,000",1298,721,1168,823,51578,6266
76114,"$75,000 under $100,000",507,396,703,515,31766,4439
76114,"$100,000 under $200,000",332,784,919,936,33020,5809
76114,"$200,000 or more",79,1063,829,1188,49716,12542
,,,,,,,
76115,,8301,674,1360,1529,87234,10097
76115,"$1 under $25,000",5101,59,223,103,9231,654
76115,"$25,000 under $50,000",2405,243,456,434,33325,2477
76115,"$50,000 under $75,000",589,152,332,446,20851,2119
76115,"$75,000 under $100,000",125,65,122,189,7769,1066
76115,"$100,000 under $200,000",81,155,227,357,16058,3781
76115,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76116,,21446,22127,24664,21845,857638,166247
76116,"$1 under $25,000",9450,945,1140,508,26092,2214
76116,"$25,000 under $50,000",5608,2017,2812,1556,106524,11117
76116,"$50,000 under $75,000",2563,2912,3618,2189,107063,14457
76116,"$75,000 under $100,000",1354,2381,2965,2081,86446,12813
76116,"$100,000 under $200,000",1765,6647,7657,6123,188282,33837
76116,"$200,000 or more",706,7225,6472,9388,343231,91809
,,,,,,,
76117,,13486,3553,6080,4613,248540,32689
76117,"$1 under $25,000",6693,382,628,334,17463,1407
76117,"$25,000 under $50,000",4254,1007,1863,1152,72290,6769
76117,"$50,000 under $75,000",1490,904,1524,975,58078,6856
76117,"$75,000 under $100,000",609,491,864,747,38094,5164
76117,"$100,000 under $200,000",398,498,1201,854,39450,6837
76117,"$200,000 or more",42,271,0,551,23165,5656
,,,,,,,
76118,,6696,6183,11321,5897,210292,30350
76118,"$1 under $25,000",2413,369,661,230,6523,532
76118,"$25,000 under $50,000",1782,1165,2073,748,34860,3535
76118,"$50,000 under $75,000",1047,1399,2587,1260,42102,5204
76118,"$75,000 under $100,000",696,1225,2322,1322,43098,5681
76118,"$100,000 under $200,000",700,1710,3110,2065,70363,12096
76118,"$200,000 or more",58,315,568,272,13346,3302
,,,,,,,
76119,,17277,2278,4943,7275,200060,25568
76119,"$1 under $25,000",10881,258,995,707,21243,1434
76119,"$25,000 under $50,000",4631,672,1519,2076,71238,6240
76119,"$50,000 under $75,000",1205,573,1249,1827,46133,5527
76119,"$75,000 under $100,000",356,288,659,1060,21375,3011
76119,"$100,000 under $200,000",184,487,521,1605,17342,9356
76119,"$200,000 or more",20,0,0,0,22729,0
,,,,,,,
76120,,7574,6171,11192,6662,206089,33231
76120,"$1 under $25,000",3395,310,628,235,9339,652
76120,"$25,000 under $50,000",2212,1074,2455,1210,42933,4266
76120,"$50,000 under $75,000",988,1327,2749,1280,40263,5227
76120,"$75,000 under $100,000",485,1014,2031,1095,29927,4281
76120,"$100,000 under $200,000",406,1395,2286,1495,40894,7157
76120,"$200,000 or more",88,1051,1043,1347,42733,11648
,,,,,,,
76123,,13155,17086,31708,19981,459241,69969
76123,"$1 under $25,000",4682,849,1897,667,11479,871
76123,"$25,000 under $50,000",3175,2813,5247,2621,56269,5012
76123,"$50,000 under $75,000",2000,3340,6773,3421,75985,8840
76123,"$75,000 under $100,000",1344,3109,6060,3470,80525,10583
76123,"$100,000 under $200,000",1712,5752,9863,7769,169056,28343
76123,"$200,000 or more",242,1223,1868,2033,65927,16320
,,,,,,,
76126,,10010,19945,27677,21312,759552,171134
76126,"$1 under $25,000",2861,657,737,392,7943,717
76126,"$25,000 under $50,000",2065,1448,2331,1269,41798,4484
76126,"$50,000 under $75,000",1570,2117,3679,1967,64503,8432
76126,"$75,000 under $100,000",1173,2621,3877,2355,72978,10271
76126,"$100,000 under $200,000",1811,6514,9864,6383,188724,33235
76126,"$200,000 or more",530,6588,7189,8946,383606,113995
,,,,,,,
76127,,247,44,0,75,5599,679
76127,"$1 under $25,000",129,0,0,0,1075,102
76127,"$25,000 under $50,000",56,44,0,0,1004,93
76127,"$50,000 under $75,000",62,0,0,75,3520,484
76127,"$75,000 under $100,000",0,0,0,0,0,0
76127,"$100,000 under $200,000",0,0,0,0,0,0
76127,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76131,,13039,16084,31295,12575,445128,61823
76131,"$1 under $25,000",3955,669,1208,405,10822,868
76131,"$25,000 under $50,000",3294,2680,5121,1617,61912,5719
76131,"$50,000 under $75,000",2450,3930,7590,2707,95344,11133
76131,"$75,000 under $100,000",1713,3715,7410,2698,103367,13210
76131,"$100,000 under $200,000",1536,4637,9235,4390,150825,25399
76131,"$200,000 or more",91,453,731,758,22858,5494
,,,,,,,
76132,,12380,27155,24174,31892,895946,195148
76132,"$1 under $25,000",4699,764,623,398,16117,1339
76132,"$25,000 under $50,000",3189,1184,1462,1087,67677,7359
76132,"$50,000 under $75,000",1403,1871,2015,1707,59326,8274
76132,"$75,000 under $100,000",795,2129,2303,1732,49994,7495
76132,"$100,000 under $200,000",1286,6858,6784,5506,140829,25534
76132,"$200,000 or more",1008,14349,10987,21462,562003,145147
,,,,,,,
76133,,22471,13253,20867,20533,599793,87665
76133,"$1 under $25,000",9595,1057,1657,815,23515,1835
76133,"$25,000 under $50,000",6166,2742,4872,3272,111349,10615
76133,"$50,000 under $75,000",3095,2923,4981,4041,125420,15872
76133,"$75,000 under $100,000",1653,2188,3609,3494,104545,14673
76133,"$100,000 under $200,000",1750,3603,5097,7071,180347,31551
76133,"$200,000 or more",212,740,651,1840,54617,13119
,,,,,,,
76134,,10776,4920,9383,8278,224371,29926
76134,"$1 under $25,000",4952,380,738,509,11514,835
76134,"$25,000 under $50,000",3208,1372,2839,2051,56139,5225
76134,"$50,000 under $75,000",1448,1501,2889,2126,56218,6804
76134,"$75,000 under $100,000",646,774,1434,1568,40105,5470
76134,"$100,000 under $200,000",488,798,1483,1804,48358,8362
76134,"$200,000 or more",34,95,0,220,12037,3230
,,,,,,,
76135,,8675,8056,14030,7219,292764,48275
76135,"$1 under $25,000",3451,388,716,174,9461,818
76135,"$25,000 under $50,000",2197,961,1927,668,40518,3973
76135,"$50,000 under $75,000",1195,1416,2508,1018,48332,6083
76135,"$75,000 under $100,000",783,1512,2581,1236,48369,6532
76135,"$100,000 under $200,000",901,2938,5108,2779,93119,16277
76135,"$200,000 or more",148,841,1190,1344,52965,14592
,,,,,,,
76137,,25587,28550,45747,25680,888146,133521
76137,"$1 under $25,000",8722,1350,2216,725,26394,2199
76137,"$25,000 under $50,000",6660,4245,7203,3107,130661,13274
76137,"$50,000 under $75,000",4051,5769,9594,4261,162535,20115
76137,"$75,000 under $100,000",2689,5818,9592,4846,165187,22299
76137,"$100,000 under $200,000",3151,9872,15155,10335,320217,55139
76137,"$200,000 or more",314,1496,1987,2406,83152,20495
,,,,,,,
76140,,11779,6385,13029,9453,243943,32771
76140,"$1 under $25,000",5458,543,919,523,12647,954
76140,"$25,000 under $50,000",3539,1660,3917,2347,59942,5332
76140,"$50,000 under $75,000",1499,1358,2958,1967,57385,6701
76140,"$75,000 under $100,000",693,964,1962,1653,41864,5753
76140,"$100,000 under $200,000",509,1410,2563,2236,49678,8449
76140,"$200,000 or more",81,450,710,727,22427,5582
,,,,,,,
76148,,11232,6321,11462,7238,311647,42116
76148,"$1 under $25,000",4051,539,919,414,11659,1008
76148,"$25,000 under $50,000",3287,1743,3444,1325,63826,6476
76148,"$50,000 under $75,000",1974,1603,3023,1752,80345,9792
76148,"$75,000 under $100,000",1104,1069,1877,1467,69009,9302
76148,"$100,000 under $200,000",775,1222,2054,2044,75940,12931
76148,"$200,000 or more",41,145,145,236,10868,2607
,,,,,,,
76155,,2327,718,1348,884,67856,10079
76155,"$1 under $25,000",764,0,0,47,3275,245
76155,"$25,000 under $50,000",885,130,224,227,19777,2158
76155,"$50,000 under $75,000",383,148,253,237,17355,2607
76155,"$75,000 under $100,000",173,143,277,174,11514,1866
76155,"$100,000 under $200,000",122,297,594,199,15935,3203
76155,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76164,,6975,789,947,811,88033,12151
76164,"$1 under $25,000",4176,63,153,38,8297,613
76164,"$25,000 under $50,000",2070,138,256,180,29130,2334
76164,"$50,000 under $75,000",495,188,351,147,18321,1949
76164,"$75,000 under $100,000",136,0,0,100,8297,1118
76164,"$100,000 under $200,000",77,400,187,346,7410,1279
76164,"$200,000 or more",21,0,0,0,16578,4858
,,,,,,,
76177,,3427,5726,12026,4069,150856,23283
76177,"$1 under $25,000",758,238,508,112,2524,212
76177,"$25,000 under $50,000",792,823,1630,408,15995,1639
76177,"$50,000 under $75,000",730,1386,2769,767,29255,3620
76177,"$75,000 under $100,000",528,1312,2772,823,32139,4263
76177,"$100,000 under $200,000",574,1771,3933,1650,55150,9333
76177,"$200,000 or more",45,196,414,309,15793,4216
,,,,,,,
76179,,22274,35946,60514,29436,967206,158681
76179,"$1 under $25,000",6555,1490,2485,637,19420,1590
76179,"$25,000 under $50,000",5355,4795,8315,2663,101188,9814
76179,"$50,000 under $75,000",3954,6131,11270,4076,155337,18483
76179,"$75,000 under $100,000",2757,6419,11686,4253,167509,21993
76179,"$100,000 under $200,000",3075,11781,19971,9365,310320,53192
76179,"$200,000 or more",578,5330,6787,8442,213432,53609
,,,,,,,
76180,,16237,13345,20819,16621,511916,81233
76180,"$1 under $25,000",6511,984,1219,601,19104,1629
76180,"$25,000 under $50,000",4380,1890,3005,1858,84659,8809
76180,"$50,000 under $75,000",2228,2327,3791,2424,91013,11910
76180,"$75,000 under $100,000",1310,2216,3586,2751,81652,11376
76180,"$100,000 under $200,000",1540,4516,7188,5922,159107,27973
76180,"$200,000 or more",268,1412,2030,3065,76381,19536
,,,,,,,
76182,,13745,27451,41278,24813,694333,120846
76182,"$1 under $25,000",4106,969,1254,530,11690,1045
76182,"$25,000 under $50,000",2661,2231,3299,1501,53188,5635
76182,"$50,000 under $75,000",1998,3562,5463,2763,79749,10116
76182,"$75,000 under $100,000",1663,4407,7011,3433,101226,13603
76182,"$100,000 under $200,000",2714,11905,17815,10877,280833,48739
76182,"$200,000 or more",603,4377,6436,5709,167647,41708
,,,,,,,
76201,,8876,2457,3797,4289,176775,26524
76201,"$1 under $25,000",5580,226,324,177,17515,1401
76201,"$25,000 under $50,000",1858,404,670,566,37456,4071
76201,"$50,000 under $75,000",703,526,951,708,29773,4038
76201,"$75,000 under $100,000",359,413,738,602,23139,3385
76201,"$100,000 under $200,000",315,541,817,1258,32779,5857
76201,"$200,000 or more",61,347,297,978,36113,7772
,,,,,,,
76205,,7706,7101,9353,7918,252265,43489
76205,"$1 under $25,000",3743,268,349,213,11392,913
76205,"$25,000 under $50,000",1843,576,798,536,35210,3653
76205,"$50,000 under $75,000",747,887,1292,827,30491,3957
76205,"$75,000 under $100,000",446,1053,1498,817,27777,3856
76205,"$100,000 under $200,000",708,2736,3671,2919,75716,13496
76205,"$200,000 or more",219,1581,1745,2606,71679,17614
,,,,,,,
76207,,5346,8436,11511,6593,203992,33532
76207,"$1 under $25,000",1917,697,740,256,5451,453
76207,"$25,000 under $50,000",1285,1059,1592,661,23607,2410
76207,"$50,000 under $75,000",777,1585,2310,954,30563,3860
76207,"$75,000 under $100,000",575,1574,2230,1145,35209,4915
76207,"$100,000 under $200,000",652,2521,3586,2271,66890,11431
76207,"$200,000 or more",140,1000,1053,1306,42272,10463
,,,,,,,
76208,,9015,13009,23204,10790,366908,64331
76208,"$1 under $25,000",3483,441,678,220,8685,716
76208,"$25,000 under $50,000",2074,1205,2149,718,35413,3487
76208,"$50,000 under $75,000",1078,1772,3131,1182,42854,5332
76208,"$75,000 under $100,000",841,2355,4402,1613,50375,6592
76208,"$100,000 under $200,000",1288,5417,9880,4506,132127,22616
76208,"$200,000 or more",251,1819,2964,2551,97454,25588
,,,,,,,
76209,,10972,5333,9252,6669,260978,36491
76209,"$1 under $25,000",5027,364,645,247,14814,1234
76209,"$25,000 under $50,000",3058,1171,2286,981,55557,5487
76209,"$50,000 under $75,000",1385,1161,2025,1207,55599,6962
76209,"$75,000 under $100,000",764,1001,1762,1208,47920,6593
76209,"$100,000 under $200,000",666,1380,2271,2166,68526,11929
76209,"$200,000 or more",72,256,263,860,18562,4286
,,,,,,,
76210,,17083,32154,57598,25200,788889,129472
76210,"$1 under $25,000",5049,1303,2153,571,14614,1227
76210,"$25,000 under $50,000",3447,3432,6307,1959,65341,6504
76210,"$50,000 under $75,000",2684,5336,10440,3295,104698,12455
76210,"$75,000 under $100,000",2220,6058,11297,4114,132723,16995
76210,"$100,000 under $200,000",3124,11938,21619,10084,312018,52476
76210,"$200,000 or more",559,4087,5782,5177,159495,39815
,,,,,,,
76225,,1379,1052,2268,1441,53248,8653
76225,"$1 under $25,000",459,67,189,56,1279,121
76225,"$25,000 under $50,000",328,138,231,245,5888,584
76225,"$50,000 under $75,000",251,174,414,205,9920,1141
76225,"$75,000 under $100,000",144,158,396,193,8942,1180
76225,"$100,000 under $200,000",163,348,831,408,16248,2759
76225,"$200,000 or more",34,167,207,334,10971,2868
,,,,,,,
76226,,8194,37013,56174,26108,875631,189335
76226,"$1 under $25,000",2008,867,1119,228,5243,437
76226,"$25,000 under $50,000",999,1547,2005,707,18809,2008
76226,"$50,000 under $75,000",851,2671,3842,1207,31554,3766
76226,"$75,000 under $100,000",836,3606,5318,1865,48338,6255
76226,"$100,000 under $200,000",2240,14567,23277,8211,230333,39812
76226,"$200,000 or more",1260,13755,20613,13890,541354,137057
,,,,,,,
76227,,10269,15946,32831,12330,431677,66860
76227,"$1 under $25,000",2903,814,1573,398,7892,681
76227,"$25,000 under $50,000",2405,2223,4449,1239,45000,4346
76227,"$50,000 under $75,000",1981,3569,7334,2185,75727,8612
76227,"$75,000 under $100,000",1404,3231,6875,2101,83693,10413
76227,"$100,000 under $200,000",1354,4710,9723,3632,132973,22320
76227,"$200,000 or more",222,1399,2877,2775,86392,20488
,,,,,,,
76228,,450,162,369,213,13428,1957
76228,"$1 under $25,000",180,0,94,0,237,23
76228,"$25,000 under $50,000",105,0,0,0,2024,198
76228,"$50,000 under $75,000",81,83,0,79,3296,397
76228,"$75,000 under $100,000",35,0,275,0,2132,275
76228,"$100,000 under $200,000",49,79,0,134,5739,1064
76228,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
76230,,4209,2058,4083,4187,151131,25340
76230,"$1 under $25,000",1658,173,304,189,3990,368
